"","id","first_name","surname","handballs","deb","games"
"522",1038,"Glen","Jakovich",3,1991-08-25,36
"523",1068,"Darren","Glass",5,2001-07-07,36
"524",1113,"Ryan","Hargrave",5,2002-05-19,36
"525",1119,"Ted","Richards",4,2003-05-16,36
"526",1238,"Anthony","Daniher",3,1981-08-01,36
"527",1277,"Brian","Royal",3,1983-03-26,36
"528",1287,"Neville","Bruns",2,1978-07-01,36
"529",1403,"Brian","Taylor",1,1980-08-09,36
"530",1478,"David","Ackerly",3,1979-07-28,36
"531",1574,"Ray","Byrne",3,1973-08-25,36
"532",1719,"Neville","Fields",4,1970-05-23,36
"533",1737,"Laurie","Fowler",0,1971-05-22,36
"534",1761,"Norm","Goss",2,1972-04-08,36
"535",1831,"Warwick","Irwin",2,1971-05-08,36
"536",1863,"Peter","Keenan",2,1970-04-11,36
"537",1879,"Rene","Kink",3,1975-05-31,36
"538",2005,"Tony","Morwood",2,1978-08-12,36
"539",2026,"Robert","Neal",4,1975-07-19,36
"540",2133,"Barry","Rowlings",2,1975-05-17,36
"541",2142,"Paul","Sarah",1,1972-06-03,36
"542",2178,"Steven","Smith",1,1974-04-27,36
"543",4083,"Michael","Johnson",4,2005-05-08,36
"544",4132,"Heath","Shaw",4,2005-08-20,36
"545",4144,"Patrick","Ryder",5,2006-05-27,36
"546",4162,"Shannon","Hurn",5,2007-03-31,36
"547",4179,"Joel","Patfull",3,2006-06-03,36
"548",11540,"Lindsay","Thomas",4,2008-05-25,36
"549",11575,"James","Frawley",4,2008-05-18,36
"550",11605,"Will","Schofield",5,2008-06-27,36
"551",11770,"Hayden","Ballantyne",2,2009-08-01,36
"552",5,"Nigel","Smart",5,1991-05-04,35
"553",78,"Matthew","Clarke",5,1993-08-29,35
"554",104,"Alastair","Lynch",0,1988-06-04,35
"555",110,"Marcus","Ashcroft",5,1990-06-16,35
"556",143,"Scott","Camporeale",5,1995-07-30,35
"557",210,"Gary","Pert",2,1982-07-31,35
"558",264,"Chris","Tarrant",5,1998-08-23,35
"559",299,"James","Clement",4,1996-06-22,35
"560",311,"Darren","Bewick",3,1988-05-07,35
"561",425,"Leon","Cameron",3,1990-04-21,35
"562",425,"Leon","Cameron",4,1990-08-11,35
"563",450,"Tony","Campbell",1,1986-05-17,35
"564",451,"Paul","Hudson",4,1991-06-01,35
"565",465,"Nathan","Eagleton",5,1997-08-02,35
"566",473,"Daniel","Giansiracusa",5,2001-07-14,35
"567",544,"Matthew","Pavlich",2,2000-04-25,35
"568",544,"Matthew","Pavlich",4,2001-04-21,35
"569",551,"Adam","McPhee",4,2001-07-28,35
"570",556,"Ben","Graham",2,1994-04-23,35
"571",556,"Ben","Graham",5,1993-08-21,35
"572",636,"John","Platten",5,1986-07-05,35
"573",639,"Chris","Langford",5,1983-06-19,35
"574",649,"Daniel","Chick",2,1996-06-22,35
"575",658,"Ben","Dixon",5,1997-07-19,35
"576",662,"Nathan","Thompson",3,1999-06-19,35
"577",672,"Joel","Smith",4,1995-04-22,35
"578",757,"Mick","Martyn",5,1988-06-18,35
"579",759,"David","King",4,1994-06-05,35
"580",770,"Brett","Allison",4,1987-04-03,35
"581",838,"Stuart","Dew",3,1998-06-06,35
"582",859,"Scott","Turner",2,1991-04-20,35
"583",919,"Nathan","Burke",4,1987-05-09,35
"584",929,"Austinn","Jones",5,1995-05-13,35
"585",994,"Greg","Stafford",4,1993-08-22,35
"586",1000,"Michael","OLoughlin",2,1996-04-07,35
"587",1052,"Phillip","Matera",3,1997-04-13,35
"588",1140,"Steve","Johnson",4,2002-05-04,35
"589",1311,"Terry","Daniher",2,1977-04-02,35
"590",1355,"Glenn","Hawker",5,1979-06-02,35
"591",1489,"Barry","Armstrong",3,1970-04-25,35
"592",1534,"Malcolm","Blight",4,1974-06-08,35
"593",1537,"Mark","Bos",4,1979-08-25,35
"594",1550,"Gary","Brice",3,1970-04-25,35
"595",1578,"Warwick","Capper",2,1984-04-14,35
"596",1585,"Rod","Carter",4,1975-04-12,35
"597",1656,"Craig","Davis",0,1973-09-01,35
"598",1725,"Robert","Flower",4,1973-06-16,35
"599",1845,"Jim","Jess",3,1976-08-28,35
"600",1863,"Peter","Keenan",3,1970-07-18,35
"601",1871,"Rick","Kennedy",4,1981-05-16,35
"602",1980,"David","McMahon",4,1973-05-12,35
"603",2133,"Barry","Rowlings",5,1976-05-22,35
"604",2305,"Ben","Rutten",5,2004-07-04,35
"605",2356,"Reg","Gleeson",1,1970-06-15,35
"606",4073,"Sean","Dempster",3,2005-05-07,35
"607",4078,"Jarryd","Roughead",4,2005-05-14,35
"608",4084,"Dale","Morris",4,2005-05-29,35
"609",11645,"Matthew","Kreuzer",4,2008-05-31,35
"610",11770,"Hayden","Ballantyne",3,2010-04-18,35
"611",11804,"Lewis","Jetta",4,2010-03-27,35
"612",11954,"Luke","Breust",5,2011-06-05,35
"613",10,"Sean","Wellman",4,1994-05-29,34
"614",10,"Sean","Wellman",5,1994-05-22,34
"615",11,"Jason","McCartney",2,1994-08-05,34
"616",18,"Tony","McGuinness",5,1986-03-31,34
"617",44,"Peter","Vardy",2,1996-07-06,34
"618",94,"Andrew","Bews",4,1983-04-09,34
"619",95,"Richard","Champion",3,1991-03-30,34
"620",98,"Justin","Leppitsch",5,1995-04-01,34
"621",100,"Nigel","Lappin",5,1994-04-09,34
"622",106,"Craig","McRae",2,1995-07-08,34
"623",114,"Darryl","White",4,1992-04-26,34
"624",137,"Michael","Sexton",4,1991-06-16,34
"625",140,"Andrew","McKay",5,1993-06-12,34
"626",145,"Earl","Spalding",4,1987-03-28,34
"627",160,"Simon","Beaumont",5,1995-06-04,34
"628",165,"Matthew","Hogg",3,1988-04-23,34
"629",173,"Lance","Whitnall",4,1997-05-18,34
"630",198,"Michael","Mansfield",5,1990-09-01,34
"631",199,"Stephen","OReilly",2,1993-07-17,34
"632",217,"Nathan","Buckley",5,1993-06-20,34
"633",228,"Saverio","Rocca",3,1993-05-08,34
"634",284,"Leon","Davis",1,2000-05-01,34
"635",286,"Ben","Johnson",4,2000-07-22,34
"636",355,"Mark","McVeigh",5,2001-04-06,34
"637",373,"Martin","Pike",5,1994-08-27,34
"638",387,"John","Barker",2,1994-04-02,34
"639",453,"Simon","Minton-Connell",1,1990-04-14,34
"640",539,"Leigh","Brown",2,2000-03-18,34
"641",556,"Ben","Graham",4,1994-04-10,34
"642",562,"Brenton","Sanderson",4,1995-09-09,34
"643",564,"Bill","Brownless",2,1986-03-29,34
"644",625,"Andrew","Collins",5,1987-04-20,34
"645",650,"Darren","Kappler",3,1987-04-10,34
"646",662,"Nathan","Thompson",1,1998-08-02,34
"647",714,"Adem","Yze",1,1995-07-01,34
"648",753,"Darren","Jolly",4,2002-07-14,34
"649",759,"David","King",5,1994-04-23,34
"650",761,"Craig","Sholl",3,1990-06-11,34
"651",852,"Brent","Guerra",5,2000-06-18,34
"652",867,"Stuart","Maxfield",5,1990-08-18,34
"653",870,"Matthew","Richardson",5,1993-05-16,34
"654",921,"Justin","Peckett",3,1993-04-03,34
"655",976,"Fraser","Gehrig",4,1996-03-31,34
"656",977,"Justin","Koschitzke",4,2001-05-05,34
"657",988,"Mark","Bayes",5,1986-06-29,34
"658",1035,"Michael","Brennan",3,1987-03-29,34
"659",1038,"Glen","Jakovich",4,1991-06-22,34
"660",1052,"Phillip","Matera",1,1997-05-11,34
"661",1115,"Graham","Johncock",4,2002-06-01,34
"662",1162,"Tim","Watson",4,1977-06-18,34
"663",1326,"Chris","Mew",2,1980-05-24,34
"664",1392,"Kevin","Walsh",4,1982-05-08,34
"665",1456,"Kade","Simpson",5,2005-08-13,34
"666",1492,"Rodney","Ashman",5,1974-04-13,34
"667",1496,"Rod","Austin",0,1972-05-06,34
"668",1533,"Rod","Blake",3,1971-08-14,34
"669",1574,"Ray","Byrne",4,1973-05-12,34
"670",1574,"Ray","Byrne",5,1973-06-23,34
"671",1737,"Laurie","Fowler",2,1972-05-06,34
"672",1763,"Shane","Grambeau",0,1971-04-17,34
"673",1765,"Keith","Greig",3,1971-06-05,34
"674",1895,"David","Clarke",2,1971-05-22,34
"675",1956,"Stephen","McCann",4,1978-04-08,34
"676",2003,"Kevin","Morris",3,1971-07-03,34
"677",2066,"Val","Perovic",1,1973-07-14,34
"678",2142,"Paul","Sarah",0,1972-07-15,34
"679",2183,"Geoff","Southby",4,1971-05-15,34
"680",2309,"Jared","Rivers",4,2004-04-02,34
"681",4117,"Nick","Malceski",5,2005-06-12,34
"682",4162,"Shannon","Hurn",2,2006-04-29,34
"683",11555,"Jarrod","Harbrow",5,2007-07-01,34
"684",11812,"Jackson","Trengove",5,2010-08-29,34
"685",11843,"Brad","Sheppard",5,2010-06-05,34
"686",11845,"Jack","Gunston",4,2011-06-11,34
"687",11905,"Jack","Darling",3,2011-04-02,34
"688",11989,"Daniel","Talia",4,2011-07-15,34
"689",12074,"Josh","Jenkins",3,2012-05-20,34
"690",34,"Tyson","Edwards",4,1995-07-08,33
"691",80,"Scott","Welsh",1,1998-05-10,33
"692",107,"Roger","Merrett",4,1980-06-07,33
"693",134,"Daniel","Bradshaw",0,1997-08-08,33
"694",148,"Stephen","Kernahan",4,1986-03-31,33
"695",297,"Shane","Wakelin",4,1995-06-25,33
"696",311,"Darren","Bewick",2,1988-04-08,33
"697",336,"Matthew","Lloyd",1,1995-07-14,33
"698",339,"Scott","Lucas",1,1996-06-08,33
"699",414,"Matthew","Croft",3,1991-08-31,33
"700",451,"Paul","Hudson",2,1991-06-10,33
"701",501,"Shane","Parker",3,1997-05-10,33
"702",539,"Leigh","Brown",4,2000-03-26,33
"703",604,"Matthew","Scarlett",5,2000-06-11,33
"704",628,"Mark","Graham",2,1994-04-24,33
"705",649,"Daniel","Chick",5,1996-04-13,33
"706",677,"Luke","McPharlin",3,2003-06-14,33
"707",686,"Sean","Wight",2,1985-06-08,33
"708",689,"David","Neitz",4,1993-05-23,33
"709",703,"Jeff","Farmer",1,1995-04-23,33
"710",732,"Travis","Johnstone",3,1998-04-26,33
"711",766,"Wayne","Carey",3,1989-07-29,33
"712",822,"Brendon","Lade",5,1997-08-16,33
"713",831,"Warren","Tredrea",2,1997-04-06,33
"714",847,"Chad","Cornes",5,2000-06-10,33
"715",864,"Matthew","Rogers",2,1994-04-15,33
"716",897,"Brad","Ottens",5,1998-05-01,33
"717",901,"Greg","Tivendale",5,1998-08-30,33
"718",1033,"Peter","Wilson",4,1987-04-25,33
"719",1034,"Ashley","McIntosh",3,1992-05-22,33
"720",1039,"Chris","Lewis",4,1987-03-29,33
"721",1053,"David","Wirrpanda",3,1999-07-31,33
"722",1090,"Craig","Bolton",3,2000-03-25,33
"723",1160,"Quinten","Lynch",5,2002-07-14,33
"724",1178,"Tom","Alvin",2,1984-04-07,33
"725",1217,"Brian","Lake",5,2004-06-12,33
"726",1253,"Peter","Daicos",3,1980-04-26,33
"727",1335,"Paul","Vander Haar",4,1977-05-21,33
"728",1347,"Matthew","Rendell",5,1981-06-20,33
"729",1403,"Brian","Taylor",2,1982-03-27,33
"730",1432,"Adam","Schneider",4,2003-04-19,33
"731",1477,"Geoff","Ablett",1,1973-08-04,33
"732",1533,"Rod","Blake",1,1971-06-05,33
"733",1534,"Malcolm","Blight",2,1974-06-29,33
"734",1578,"Warwick","Capper",1,1983-06-25,33
"735",1656,"Craig","Davis",2,1974-04-25,33
"736",1680,"Bruce","Doull",2,1970-08-01,33
"737",1694,"Rodney","Eade",5,1976-08-14,33
"738",1698,"Jim","Edmond",1,1977-04-11,33
"739",1719,"Neville","Fields",2,1971-07-24,33
"740",1765,"Keith","Greig",4,1971-07-24,33
"741",1806,"John","Hendrie",2,1972-04-22,33
"742",1849,"Wayne","Johnston",4,1979-06-23,33
"743",1849,"Wayne","Johnston",5,1979-03-31,33
"744",1872,"Trevor","Keogh",2,1971-05-01,33
"745",1912,"Graeme","Landy",4,1975-08-09,33
"746",2005,"Tony","Morwood",1,1978-04-08,33
"747",2133,"Barry","Rowlings",3,1975-09-27,33
"748",2209,"Graham","Teasdale",2,1973-06-09,33
"749",2230,"Michael","Turner",4,1974-04-27,33
"750",10607,"John","OConnell",2,1971-07-31,33
"751",10743,"Barry","Beecroft",0,1973-04-23,33
"752",11548,"Tom","Hawkins",5,2008-04-25,33
"753",11576,"Jack","Riewoldt",5,2008-07-13,33
"754",11579,"Justin","Westhoff",4,2007-07-29,33
"755",11602,"Josh","Hill",2,2008-04-04,33
"756",11627,"Nathan","Brown",3,2008-05-16,33
"757",11715,"Michael","Hurley",5,2009-08-23,33
"758",11824,"Ben","Stratton",5,2010-04-25,33
"759",11989,"Daniel","Talia",3,2011-07-22,33
"760",12017,"Jeremy","Cameron",3,2012-05-12,33
"761",12114,"Levi","Casboult",2,2012-07-21,33
"762",3,"Rod","Jameson",4,1991-05-04,32
"763",56,"Nathan","Bassett",4,1998-03-28,32
"764",83,"Rhett","Biglands",2,2000-06-25,32
"765",114,"Darryl","White",3,1993-06-12,32
"766",160,"Simon","Beaumont",3,1998-05-02,32
"767",198,"Michael","Mansfield",3,1991-05-11,32
"768",215,"Paul","Williams",3,1991-03-24,32
"769",215,"Paul","Williams",4,1991-04-25,32
"770",216,"Gavin","Brown",5,1987-04-11,32
"771",249,"Simon","Prestigiacomo",4,1996-08-03,32
"772",272,"Nick","Davis",3,1999-05-15,32
"773",299,"James","Clement",5,1996-07-21,32
"774",321,"Mark","Harvey",3,1984-09-29,32
"775",355,"Mark","McVeigh",2,1999-03-25,32
"776",429,"Rohan","Smith",2,1992-04-18,32
"777",461,"Nicky","Winmar",5,1987-05-30,32
"778",463,"Matthew","Robbins",2,1999-07-04,32
"779",615,"Cameron","Mooney",5,2002-04-06,32
"780",623,"Kent","Kingsley",2,1999-06-26,32
"781",625,"Andrew","Collins",4,1987-09-12,32
"782",632,"Jason","Dunstall",0,1985-09-28,32
"783",637,"Nick","Holland",4,1994-04-08,32
"784",658,"Ben","Dixon",2,1997-05-31,32
"785",677,"Luke","McPharlin",5,2001-04-15,32
"786",684,"Michael","Osborne",4,2003-05-16,32
"787",725,"Shane","Woewodin",4,1997-05-23,32
"788",731,"Russell","Robertson",4,1998-09-05,32
"789",735,"Jamie","Shanahan",1,1992-07-04,32
"790",743,"Troy","Simmonds",5,2000-04-16,32
"791",767,"Mark","Roberts",3,1986-05-18,32
"792",775,"Corey","McKernan",5,1994-04-08,32
"793",780,"Adam","Simpson",5,1995-08-05,32
"794",871,"Greg","Dear",4,1986-04-04,32
"795",913,"Ben","Holland",4,1996-04-13,32
"796",967,"Steven","Baker",5,2000-07-29,32
"797",978,"Stephen","Milne",4,2002-06-02,32
"798",985,"Paul","Roos",3,1983-03-26,32
"799",988,"Mark","Bayes",1,1985-05-12,32
"800",994,"Greg","Stafford",2,1993-04-24,32
"801",1031,"Drew","Banfield",5,1994-04-03,32
"802",1042,"Chris","Waterman",5,1989-07-15,32
"803",1065,"Andrew","Embley",5,1999-04-18,32
"804",1087,"Tim","Notting",5,1998-05-15,32
"805",1089,"Des","Headland",3,2001-05-26,32
"806",1134,"Luke","Hodge",5,2002-06-08,32
"807",1150,"Chris","Newman",5,2003-08-09,32
"808",1326,"Chris","Mew",3,1981-05-02,32
"809",1355,"Glenn","Hawker",4,1978-07-22,32
"810",1390,"John","Law",4,1979-05-05,32
"811",1418,"Jarrad","Waite",2,2003-04-04,32
"812",1638,"Max","Crow",2,1976-08-07,32
"813",1694,"Rodney","Eade",2,1977-05-07,32
"814",1739,"Peter","Francis",3,1979-04-16,32
"815",1831,"Warwick","Irwin",4,1970-08-15,32
"816",1931,"Mark","MacLure",4,1975-04-19,32
"817",1950,"Kelvin","Matthews",3,1972-07-29,32
"818",2066,"Val","Perovic",3,1973-08-25,32
"819",2131,"Barry","Round",5,1970-05-16,32
"820",2155,"Laurie","Serafini",5,1977-08-06,32
"821",3943,"Aaron","Davey",3,2004-03-27,32
"822",3955,"Brett","Ebert",4,2004-04-11,32
"823",4162,"Shannon","Hurn",4,2006-05-06,32
"824",4166,"Lynden","Dunn",3,2006-05-19,32
"825",4179,"Joel","Patfull",5,2006-05-28,32
"826",11540,"Lindsay","Thomas",1,2007-04-21,32
"827",11548,"Tom","Hawkins",2,2007-04-15,32
"828",11575,"James","Frawley",3,2007-05-27,32
"829",11602,"Josh","Hill",4,2008-03-23,32
"830",11627,"Nathan","Brown",4,2008-04-06,32
"831",11713,"Taylor","Walker",4,2009-05-10,32
"832",11905,"Jack","Darling",4,2011-06-04,32
"833",36,"Darren","Jarman",5,1991-04-28,31
"834",68,"Brett","Burton",2,1999-04-11,31
"835",80,"Scott","Welsh",3,1998-05-31,31
"836",132,"Clark","Keating",3,1996-06-15,31
"837",136,"Stephen","Silvagni",5,1985-08-31,31
"838",191,"Matthew","Lappin",3,1994-07-30,31
"839",198,"Michael","Mansfield",4,1990-08-11,31
"840",235,"Graham","Wright",4,1988-05-28,31
"841",285,"Josh","Fraser",4,2000-03-13,31
"842",307,"Steven","Alessio",4,1993-06-26,31
"843",311,"Darren","Bewick",4,1988-04-25,31
"844",321,"Mark","Harvey",5,1984-04-25,31
"845",336,"Matthew","Lloyd",5,1995-07-08,31
"846",352,"Dean","Solomon",4,1999-04-25,31
"847",352,"Dean","Solomon",5,1998-05-02,31
"848",385,"Chris","Johnson",4,1994-08-13,31
"849",465,"Nathan","Eagleton",4,1997-08-31,31
"850",558,"Tim","McGrath",5,1992-04-26,31
"851",562,"Brenton","Sanderson",5,1993-08-15,31
"852",608,"Tom","Harley",3,1999-07-17,31
"853",650,"Darren","Kappler",4,1987-04-04,31
"854",658,"Ben","Dixon",4,1997-06-29,31
"855",660,"Trent","Croad",1,1998-04-04,31
"856",672,"Joel","Smith",5,1995-04-30,31
"857",674,"Anthony","Rock",5,1990-04-22,31
"858",702,"Jim","Stynes",5,1987-08-01,31
"859",713,"David","Schwarz",3,1991-06-01,31
"860",716,"David","Grant",4,1986-05-17,31
"861",738,"Matthew","Bishop",2,1998-04-26,31
"862",748,"Brad","Green",5,2000-07-08,31
"863",753,"Darren","Jolly",2,2001-04-16,31
"864",762,"John","Blakey",2,1986-05-24,31
"865",794,"Shannon","Grant",3,1995-04-02,31
"866",794,"Shannon","Grant",5,1997-04-11,31
"867",864,"Matthew","Rogers",1,1994-03-26,31
"868",886,"Darren","Gaspar",3,1995-08-13,31
"869",918,"Danny","Frawley",1,1984-06-02,31
"870",922,"Peter","Everitt",5,1993-03-27,31
"871",953,"Barry","Hall",1,1997-06-28,31
"872",967,"Steven","Baker",4,2000-07-08,31
"873",988,"Mark","Bayes",4,1985-05-05,31
"874",1003,"Leo","Barry",5,1997-05-17,31
"875",1011,"Jared","Crouch",3,1998-05-16,31
"876",1013,"Jude","Bolton",5,1999-08-29,31
"877",1035,"Michael","Brennan",1,1987-04-25,31
"878",1040,"Peter","Matera",3,1990-05-27,31
"879",1041,"David","Hart",3,1987-06-06,31
"880",1084,"Luke","Power",5,1998-04-04,31
"881",1092,"Jonathan","Brown",2,2000-07-02,31
"882",1099,"Robert","Copeland",2,2001-07-28,31
"883",1126,"Shaun","Burgoyne",4,2002-06-08,31
"884",1160,"Quinten","Lynch",2,2002-06-30,31
"885",1253,"Peter","Daicos",5,1979-05-05,31
"886",1257,"Gary","Ayres",3,1979-05-05,31
"887",1288,"Neil","Cordy",4,1979-05-19,31
"888",1288,"Neil","Cordy",5,1979-05-26,31
"889",1313,"Bernard","Toohey",1,1981-05-03,31
"890",1318,"Darren","Bennett",1,1989-04-15,31
"891",1350,"Robert","DiPierdomenico",5,1978-07-22,31
"892",1396,"Geoff","Miles",2,1982-05-08,31
"893",1489,"Barry","Armstrong",1,1970-04-11,31
"894",1492,"Rodney","Ashman",2,1973-05-05,31
"895",1492,"Rodney","Ashman",3,1973-07-21,31
"896",1502,"Phil","Baker",1,1971-07-17,31
"897",1511,"Trevor","Barker",1,1975-06-07,31
"898",1564,"Jim","Buckley",2,1976-06-14,31
"899",1735,"Silvio","Foschini",1,1981-04-11,31
"900",1746,"Rod","Galt",1,1971-04-03,31
"901",1757,"Ross","Glendinning",4,1978-05-06,31
"902",1861,"Merv","Keane",4,1973-06-09,31
"903",1895,"David","Clarke",3,1971-05-01,31
"904",1898,"Bob","Beecroft",1,1976-07-24,31
"905",1931,"Mark","MacLure",1,1974-07-13,31
"906",1958,"Gerald","McCarthy",1,1972-08-26,31
"907",1980,"David","McMahon",5,1973-05-05,31
"908",2293,"Michael","Woolnough",2,1972-04-03,31
"909",3939,"Brent","Stanton",4,2004-04-25,31
"910",4072,"Daniel","Merrett",5,2005-05-21,31
"911",4114,"Mark","LeCras",4,2007-07-07,31
"912",4114,"Mark","LeCras",5,2006-07-08,31
"913",4115,"Ryan","Crowley",5,2005-06-19,31
"914",4132,"Heath","Shaw",2,2005-08-13,31
"915",11575,"James","Frawley",5,2007-07-08,31
"916",11605,"Will","Schofield",4,2008-05-17,31
"917",11711,"Jeff","Garlett",3,2010-06-11,31
"918",11711,"Jeff","Garlett",4,2009-07-11,31
"919",11842,"Gary","Rohan",2,2010-05-09,31
"920",38,"Peter","Caven",3,1992-04-26,30
"921",95,"Richard","Champion",2,1992-05-17,30
"922",104,"Alastair","Lynch",4,1990-08-11,30
"923",106,"Craig","McRae",5,1995-04-16,30
"924",110,"Marcus","Ashcroft",3,1989-07-09,30
"925",111,"Shaun","Hart",4,1991-04-27,30
"926",191,"Matthew","Lappin",5,1998-04-26,30
"927",217,"Nathan","Buckley",4,1993-04-18,30
"928",285,"Josh","Fraser",3,2000-05-27,30
"929",286,"Ben","Johnson",5,2000-08-05,30
"930",287,"Shane","OBree",5,1999-04-25,30
"931",320,"Tim","Darcy",3,1982-08-07,30
"932",387,"John","Barker",3,1994-05-29,30
"933",392,"Steven","Stretch",2,1986-03-29,30
"934",392,"Steven","Stretch",4,1986-04-19,30
"935",461,"Nicky","Winmar",4,1987-03-28,30
"936",466,"Andrew","Wills",2,1991-05-18,30
"937",471,"Lindsay","Gilbee",4,2001-04-14,30
"938",555,"Brad","Sholl",5,1995-04-09,30
"939",585,"Ronnie","Burns",4,1996-07-13,30
"940",604,"Matthew","Scarlett",2,2000-03-18,30
"941",615,"Cameron","Mooney",3,1999-08-14,30
"942",628,"Mark","Graham",5,1994-05-28,30
"943",631,"Rayden","Tallis",4,1994-05-22,30
"944",632,"Jason","Dunstall",4,1985-08-03,30
"945",637,"Nick","Holland",5,1995-05-13,30
"946",658,"Ben","Dixon",1,1997-04-26,30
"947",707,"Graeme","Yeats",2,1984-05-19,30
"948",716,"David","Grant",3,1985-06-01,30
"949",753,"Darren","Jolly",5,2002-08-18,30
"950",760,"John","Longmire",1,1988-04-23,30
"951",766,"Wayne","Carey",5,1990-03-31,30
"952",768,"Robert","Scott",5,1987-04-11,30
"953",797,"Shannon","Watt",3,1998-06-26,30
"954",838,"Stuart","Dew",4,1998-05-24,30
"955",846,"Jarrad","Schofield",4,1994-04-24,30
"956",856,"Dean","Brogan",5,2001-07-21,30
"957",864,"Matthew","Rogers",4,1994-04-09,30
"958",868,"Brendon","Gale",4,1990-04-21,30
"959",886,"Darren","Gaspar",5,1995-06-25,30
"960",913,"Ben","Holland",3,1996-04-21,30
"961",918,"Danny","Frawley",2,1984-05-05,30
"962",918,"Danny","Frawley",4,1984-04-28,30
"963",955,"Max","Hudghton",5,1997-05-31,30
"964",977,"Justin","Koschitzke",2,2001-06-08,30
"965",1020,"Jason","Ball",4,1994-07-01,30
"966",1024,"Ryan","OKeefe",5,2002-07-27,30
"967",1027,"Brett","Heady",3,1990-09-08,30
"968",1037,"John","Worsfold",4,1987-05-03,30
"969",1040,"Peter","Matera",2,1990-04-01,30
"970",1043,"Ryan","Turnbull",2,1991-05-11,30
"971",1053,"David","Wirrpanda",5,1997-04-26,30
"972",1056,"Michael","Gardiner",3,1997-08-29,30
"973",1056,"Michael","Gardiner",5,1997-07-13,30
"974",1068,"Darren","Glass",4,2000-05-28,30
"975",1079,"Dean","Cox",5,2001-04-27,30
"976",1100,"Ashley","McGrath",2,2002-07-27,30
"977",1162,"Tim","Watson",5,1977-07-16,30
"978",1178,"Tom","Alvin",5,1985-04-06,30
"979",1257,"Gary","Ayres",4,1978-08-05,30
"980",1287,"Neville","Bruns",1,1978-05-20,30
"981",1351,"John","Kennedy",5,1979-05-26,30
"982",1363,"Mark","Lee",5,1978-06-17,30
"983",1411,"Ken","Sheldon",5,1977-06-18,30
"984",1478,"David","Ackerly",4,1980-04-12,30
"985",1493,"Alan","Atkinson",2,1970-07-04,30
"986",1493,"Alan","Atkinson",3,1970-07-11,30
"987",1511,"Trevor","Barker",2,1975-06-21,30
"988",1549,"Ross","Brewer",2,1972-06-03,30
"989",1551,"Terry","Bright",2,1976-04-03,30
"990",1621,"Mick","Conlan",0,1977-07-30,30
"991",1656,"Craig","Davis",1,1973-09-15,30
"992",1710,"Bernie","Evans",4,1978-04-15,30
"993",1719,"Neville","Fields",3,1970-06-15,30
"994",1756,"Peter","Giles",1,1979-06-09,30
"995",1757,"Ross","Glendinning",3,1978-04-15,30
"996",1761,"Norm","Goss",5,1972-07-08,30
"997",1763,"Shane","Grambeau",1,1971-07-24,30
"998",1767,"Russell","Greene",4,1974-04-06,30
"999",1767,"Russell","Greene",5,1974-05-11,30
"1000",1806,"John","Hendrie",1,1972-05-13,30
"1001",1806,"John","Hendrie",4,1972-08-05,30
"1002",1851,"Peter","Johnston",0,1976-05-08,30
"1003",1872,"Trevor","Keogh",3,1971-04-24,30
"1004",1882,"Peter","Knights",3,1970-05-16,30
"1005",1963,"Robert","McGhie",1,1970-07-11,30
"1006",1998,"Michael","Moncrieff",3,1974-04-20,30
"1007",2000,"Peter","Moore",3,1975-05-17,30
"1008",2000,"Peter","Moore",4,1975-04-26,30
"1009",2005,"Tony","Morwood",4,1978-08-19,30
"1010",2041,"David","OHalloran",5,1976-04-17,30
"1011",2089,"Ricky","Quade",4,1971-04-10,30
"1012",2091,"Bernie","Quinlan",5,1971-04-24,30
"1013",2114,"Michael","Roach",3,1977-07-09,30
"1014",2140,"Jeff","Sarau",5,1974-05-18,30
"1015",2177,"Chris","Smith",2,1973-05-12,30
"1016",2183,"Geoff","Southby",0,1971-04-10,30
"1017",2304,"Brent","Staker",3,2004-05-09,30
"1018",2332,"Will","Minson",3,2005-04-16,30
"1019",4152,"Dale","Thomas",5,2006-04-09,30
"1020",11576,"Jack","Riewoldt",1,2008-04-27,30
"1021",11579,"Justin","Westhoff",3,2007-08-11,30
"1022",11713,"Taylor","Walker",2,2009-04-12,30
"1023",11713,"Taylor","Walker",5,2010-05-15,30
